Date,Marketplace,ASIN,SKU,Name,SalesOrganic,SalesPPC,UnitsOrganic,UnitsPPC,UnitsSponsoredProducts,UnitsSponsoredDisplay,Refunds,GrossProfit,NetProfit,Margin,Fulfillment Channel,downloaded_at
30/04/2026,Amazon.es,B0DLBP9TPD,22213005CLM,ROCKING GIFTS Escobillero para WC Baño Gris 36x10 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.de,B0DLBQLH6J,307230CLM,ROCKING GIFTS Regal im Industriestil Madera 6 Regale Holz und Metall 183x60 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBP9MYQ,308640CLM,ROCKING GIFTS Bandeja de Cocina de Metal 40x28 cm Feliz,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBS8WXC,308846CLM,ROCKING GIFTS Vaciabolsillos Bandeja Cuadrado Flor Verde 21x21 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBVXFTK,309903CLM,ROCKING GIFTS Juego de Vajilla de Cocina 18 Piezas Flor Gris,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBTWWBM,309904CLM,ROCKING GIFTS Juego de Vajilla de Cocina 18 Piezas Flor Beige,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.it,B0DLBTWWBM,309904CLM,ROCKING GIFTS Juego de Vajilla de Cocina 18 Piezas Flor Beige,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBQZD8L,310304CLM,ROCKING GIFTS Macetero de Cemento 19 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBR77W8,310306CLM,ROCKING GIFTS Vaciabolsillos de cemento Forma de MAno 18 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBTTX9G,2676121CLM,ROCKING GIFTS Quesera Rectangular de Madera con Tapa Acacia 24x18 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.fr,B0DLBTTX9G,2676121CLM,ROCKING GIFTS Rectangular Wooden Cheese Box with Glass Lid Acacia 24x18 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBTQPW8,2676199CLM,ROCKING GIFTS Papelera de Baño Metalica 3 litros Tapa Dorada 24x17 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBVTNF4,21821164CLM,"ROCKING GIFTS Tapa Contador, Caja Luces de Madera Hojas 46x32 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBQBF7B,308637CLM,Bandeja de Cocina de Metal 40x28 cm Flores,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.de,B07TGFN38Z,275843CLMFBA,"ROCKING GIFTS Mehrfach großer Fotorahmen 12 Monate, erstes Jahr, 65 x 30 cm Weiß, Holzrahmen",0.0,0.0,0,0,0,0,0,-0.31,-0.31,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.es,B07TGFN38Z,275843CLMFBA,"ROCKING GIFTS Marco de Fotos Bebe Madera, Multiple 12 Meses Primer Año, 65x30 cm Blanco, Portafotos Multifotos Recien Nacido, Collage Pared Mesa, Decoración Habitación Infantil, Regalo Original",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.de,B075VYVVRV,12784SG,"Art Deco Home - Galileo-Thermometer in Glühbirnenform, 15 cm - 12784SG",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B075VYVVRV,12784SG,"Termometro Galileo Bombilla de Cristal 15 cm , Para Exterior o Interior, Analógico, Bolas Flotantes",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.it,B075VYVVRV,12784SG,"Art Deco Home - Termometro galileo a forma di lampadina, 15 cm - 12784SG",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.fr,B01HN3CCB6,2150SG,"Assiette murale décorative, accrocher, 30x30 cm, zone de surf, métal, couleur jaune, décoration de maison de cuisine, jardin, maison, pub, bureau. Retro Art Painting en aluminium. Grande sélection",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B00Y3H7GWG,43057SGFBA,Veasion Adorno Pared Lagarto Metal 46 cm,0.0,0.0,0,0,0,0,0,-0.01,-0.01,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.fr,B00Y3H7GWG,43057SGFBA,Veasion Décoration murale lézard en métal 46 cm,0.0,0.0,0,0,0,0,0,-0.26,-0.26,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.es,B08WPG9DLR,24040SG,Vidal Regalos Vaciabolsillos Plato Madera Diseño Étnico Antiguo Flores Centro Mesa Recibidor 16 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.de,B01HU3SMTU,30059MD,"Zigarrenspitze DENICOTEA für Robusto-Zigarren, 20mm, Holz",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.it,B01HU3SMTU,30059MD,"Bocchino DENICOTEA per sigari robusto, 20 mm, legno",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.de,B00JJUMP9Q,77126SG,"Dekofigur mit 3 weisen Affen, Sehen, Hören, Schweigen, Kunstharz, 20 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B00JJUMP9Q,77126SG,"Figura Decorativa de 3 Monos Sabios, Resina, 20 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.de,B0BHF3FYVT,22212889CLM,"ROCKING GIFTS Pl¸schtier Hund Lustige Bulldogge, BH, T¸rstopper aus Stoff f¸r Kinder, 24 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0BHF3FYVT,22212889CLM,"ROCKING GIFTS Sujetapuertas Peluche Perro Bulldog Divertido, Sujetador Tope Puerta de Tela Decorativo Infantil, 24 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B010TMQKIO,1968VCFBA,"Pulsera Chip de Ojo de Buey Minerales y Cristales, Belleza energética, Meditacion, Amuletos Espirituales",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.fr,B08NTRTF9T,17649SGR,Vidal Regalos Planche à découper en céramique Couleurs assorties Mosaïque hydraulique 24 cm (1 unité),0.0,0.0,0,0,0,0,0,-0.06,-0.06,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.de,B009NWGVFY,51736SG,"Signes Grimalt Figura de Resina, Diosa de la Justicia, Acabado Bronce, Retro Vintage 20 cm",0.0,0.0,0,0,0,0,0,-0.14,-0.14,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0BHF3V9D8,22212802CLM,"ROCKING GIFTS Set de 2 Revisteros de Polipiel Marrón de 2 Tamaños, Cesta con Asas Cuero Sintético para Almacenaje Salón y Sofá, 38 y 28 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B08WR5SB6M,2827271CLM,Vidal Regalos Estuche Portalapices Tela Algodón Profesor Maestro 22 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBQQFTP,308642CLM,ROCKING GIFTS Bandeja de Cocina de Metal 40x28 cm Panot Barcelona,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBRYXCL,309901CLM,ROCKING GIFTS Juego de Vajilla de Cocina 18 Piezas Azul,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBRW1G2,310301CLM,ROCKING GIFTS Macetero de Cemento Cara Envejecido 18 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBRSG71,2574117CLM,ROCKING GIFTS Escobillero para WC Baño Panot Barcelona 36x10 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBRR99G,22213002CLM,ROCKING GIFTS Escobillero para WC Baño Natural 36x10 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBW9NVX,308845CLM,ROCKING GIFTS Vaciabolsillos Bandeja Oval Flor Verde 25x18 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBNP5JN,308848CLM,ROCKING GIFTS Vaciabolsillos Bandeja Oval Flor Azul 25x18 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBRHMF7,310303CLM,ROCKING GIFTS Macetero de Cemento Cara Envejecido 26 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBS8CTP,2758587CLM,"ROCKING GIFTS Tapa Contador, Caja Luces de Madera Multifotos 48x32 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBQZD8M,2836645CLM,ROCKING GIFTS Caja Costurero Metal Cuadrado x3 Colores Vintage 11x7 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBPW2JZ,2758586CLM,"ROCKING GIFTS Tapa Contador, Caja Luces de Madera Multifotos 38x32 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBQFBG6,27761067CLM,ROCKING GIFTS Salero de Ceramica con Tapa de Madera Trencadis Barcelona 12x11 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBS3M1Q,27761078CLM,ROCKING GIFTS Juego de Cafe Set de 6 Unidades Excellence Rayas 6x90 ml,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBR8MFV,308844CLM,ROCKING GIFTS Vaciabolsillos Bandeja Oval Flor Lila 25x18 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBP9MVS,308847CLM,ROCKING GIFTS Vaciabolsillos Bandeja Cuadrado Flor Azul 21x21 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBVX34L,27761068CLM,ROCKING GIFTS Salero de Ceramica con Tapa de Madera y Cuchara Trencadis Barcelona 12x11 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0DLBNTRXK,2836649CLM,Caja Costurero Madera Abatible con Cajón 20x11 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B09X8PP9GL,2758455CLMFBA,ROCKING GIFTS Marco de Fotos 10x15 Canage Efecto Madera Beige Portafotos Decorativo Boho Rústico 20 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0F1TWKJ8S,2914133CLM,"ROCKING GIFTS Vaciabolsillos de Madera Cuadrado con Pintura Blanca Desgastada, Bandeja Decorativa Centro Mesa Minimalista, 20 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0F1TYLNMD,2546216CLM,"ROCKING GIFTS Salero de Cerámica Blanca con Tapa de Madera, 12 cm, Bote para Sal y Especias para la Cocina y Reposar en Pared",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.it,B0F1TX3ZGL,2827520CLM,"ROCKING GIFTS Set de x2 Neceser Viaje de Algodón con Asa para Hombre o Unisex, Azul y Beige, Estuche Almacenaje Portalápices, 23 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0F1TY2MCP,22211229CLM,"ROCKING GIFTS Reloj de Sobremesa Figura de Bicicleta Negra de Metal, Decoración Vintage, 49x34cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0F1V11842,284168CLM,"Estuche de Tela Beige con Flores Rosas con Cremallera, Neceser Viaje para Maquillaje, Almacenaje Portalápices, 22 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0F1TZ2SF4,306410CLM,"ROCKING GIFTS Set de x3 Organizador Tela Colgante Pared 4 Bolsillos, Gris Amarillo Verde, Bolsa Almacenaje para Puerta y Armario 75cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0F1TXLRBD,2786206CLM,"ROCKING GIFTS Organizador Tela Colgante Pared 10 Bolsillos Gris Panot Barcelona, Bolsa Almacenaje para Puerta y Armario 50cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0F1TXCSQZ,3054133CLM,ROCKING GIFTS Taza Cerámica 344ml Mama Gym -,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0F1TWZJSK,2786204CLM,"ROCKING GIFTS Organizador Tela Colgante Pared 4 Bolsillos Gris Panot Barcelona, Bolsa Almacenaje para Puerta y Armario 75cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0F1TGJ3LT,2857149CLMFBA,ROCKING GIFTS Felpudo Antideslizante CATALA 40X70 CM Entrada Exterior Interior Absorbente Resistente,0.0,0.0,0,0,0,0,0,-0.04,-0.04,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.de,B0FZCSS3B3,37669AZ-VESGFBA,"ROCKING GIFTS Große Lava-Lampe Rocket 45 cm blau-grün aus Aluminium – Dekorative und entspannende Beleuchtung für Schlafzimmer oder Schreibtisch – Lava-Lampe für Kinder, Jugendliche und Gaming-Räume",0.0,0.0,0,0,0,0,0,-0.24,-0.24,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0FZCRS4BL,37668AZ-VESGRGFBA,"ROCKING GIFTS Lámpara de Lava 37 cm Azul-Verde con Base Metálica, Bombilla y Cable – Luz Ambiental y Decorativa para Habitación Infantil o Juvenil – Lámpara Relajante Estilo Retro para el Hogar",0.0,0.0,0,0,0,0,0,-0.01,-0.01,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.nl,B0FZCRS4BL,37668AZ-VESGRGFBA,"ROCKING GIFTS Lavalamp, 37 cm, blauw-groen met metalen sokkel, gloeilamp en kabel, sfeerlicht en decoratief licht voor kinderkamer of tienerkamer, ontspannend, retrostijl voor thuis",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0FZCRJ44C,37668VE-AZSGFBA,"ROCKING GIFTS Lámpara de Lava 37 cm Verde-Azul con Base Metálica, Bombilla y Cable – Luz Ambiental y Decorativa para Habitación Infantil o Juvenil – Lámpara Relajante Estilo Retro para el Hogar",0.0,0.0,0,0,0,0,0,-0.1,-0.1,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.de,B07QDZQ8BZ,40813MDFBA,"Vitrine für Wand, Holz und Glas, Magnetverschluss, 42 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.es,B07QDZQ8BZ,40813MDFBA,Vitrina para Pared Madera y Cristal Cierre Magnetico 42 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.it,B07QDZQ8BZ,40813MDFBA,Vetrina da parete in legno e vetro chiusura magnetica 42 cm,0.0,0.0,0,0,0,0,0,-0.05,-0.05,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.com.be,B075RQVQ5B,11619SGFBA,Art Deco Home - Figura Resina Santa Barbara 20 cm - 1266,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0859MYBB8,290911CLMFBA,Home Gadgets Piñata Celebracion Fiestas Novio 45 cm,0.0,0.0,0,0,0,0,0,-0.02,-0.02,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.de,B07NCWR48F,5731SGFBA,"Vidal Regalos Sonnenuhr ARMILLARSPHÄRE, Messing, 22 cm",0.0,0.0,0,0,0,0,0,-0.18,-0.18,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.es,B07NCWR48F,5731SGFBA,Vidal Regalos Reloj Solar Esfera Armilar Laton 22 cm,0.0,0.0,0,0,0,0,0,-0.12,-0.12,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.es,B010TMI2LC,2930VCFBA,"Colgante de Agata (baño de Plata) Color Azul Minerales y Cristales, Belleza energética, Meditacion, Amuletos Espirituales",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.es,B09XBVBBN1,7277VCFBA,"ROCKING GIFTS Collar de Donut Pequeño de Shungit - Tamaño 2.5cm, Peso 7.5gr, Hilo de 30cm, Procedencia Karelia Rusia, Ideal para Protección Energética, Decoración y Coleccionistas",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B09X1RKXC3,293534DC,"Vaciabolsillos Cuadrado Mimbre 20x20 cm, Marron, Organizador, Bandeja Llaves, Recibidor, Almacenamiento",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B07THFWD1Z,253253CLMFBA,Home Gadgets Azucarero Cocina con Tapa Original Acrilico con Cuchara,0.0,0.0,0,0,0,0,0,-0.01,-0.01,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.es,B08GZGHT3C,6416VCFBA,"ROCKING GIFTS Palo de Incienso para Mancha Salvia Blanca Natural,3 Varillas para Mancha de Atado de Salvia Blanca,Auténticos manojos de Salvia del Desierto de California, 3 Piezas de 10-11 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.fr,B00K3XLF76,40205MDFBA,Madelcar Poker Deck de Cartes Plastique,0.0,0.0,0,0,0,0,0,-0.1,-0.1,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.es,B085J3HYZK,22278SGFBA,"Home Gadgets Figura Decorativa Clasica, Arcangel San Miguel,Resina, 29 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0BHF4QSMJ,22212813CLMFBA,"ROCKING GIFTS Revistero de Polipiel Negro con Bolsillos, Cesta con Asas Cuero Sintético para Almacenaje Salón y Sofá, 38 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.fr,B0BHF4QSMJ,22212813CLMFBA,"ROCKING GIFTS Porte-revues en Similicuir Noir avec Poches avec poignées en Cuir synthétique pour Rangement Salon et canapé, 38 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.fr,B0BVMT4XSB,27593SGFBA,"Dessous de plat carré design hydraulique coloré, modèle assorti (1 unité), plateau planche à découper en céramique, support pour casseroles et poêles, 20 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0BDSXW3Y6,10010VC,"ROCKING GIFTS Masajeador de Jade con Rodillo de Esfera Minerales y Cristales, Belleza energética, Meditacion, Amuletos Espirituales",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0BDSWT9Y9,10029VC,"ROCKING GIFTS Puntas Semipulidas de Adularia (Pack de 500g) Minerales y Cristales, Belleza energética, Meditacion, Amuletos Espirituales",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.com.be,B06XXSGM3W,10074SG,Sigris - Figura Resina Mujer Desnuda 20 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.de,B06XWR19GV,10151SG,Sigris - Pisapapeles Cristal Medusa Gris 8 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.fr,B06XW9S2Q8,10153SG,Grand presse-papiers en Verre : Méduse bleue. H 10 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0CSKJLXF4,22212051CLMFBA,"ROCKING GIFTS Sujeta Puertas, Tope para Suelo, Gato de Peluche, 20 cm, 1,2 Kg de Peso, Sujeta Puertas Tela Relleno Arena Decorativo",0.0,0.0,0,0,0,0,0,-0.51,-0.51,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.fr,B0CSKJLXF4,22212051CLMFBA,"ROCKING GIFTS Butée de porte pour sol, chat en peluche, 20 cm, 1,2 kg de poids, butoir de porte en tissu avec remplissage de sable décoratif",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.it,B0CSKJLXF4,22212051CLMFBA,"ROCKING GIFTS Fermaporta, Fermaporta per Pavimento, Gatto di Peluche, 20 cm, 1,2 Kg di Peso, Fermaporta in Tessuto con Riempimento di Sabbia Decorativo",0.0,0.0,0,0,0,0,0,-0.01,-0.01,0.0,FBA,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0CV4F9KPT,12461VCT,"Cabujones de Granate Facetado Óvalos Medianos 10uds - Piedras Talladas de Alta Calidad, Ideales para Artesanía, Energía y Sanación, Tamaño Perfecto para Detalles Decorativos, Hermosos y Duraderos",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.it,B0CV4DLF9V,13489VCT,ROCKING GIFTS Pendolo Sfaccettato di Giada Verde - Bilancia le tue energie,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0CV4DTR68,13491VCT,ROCKING GIFTS Péndulo Facetado de Kambaba | Péndulo Reiki Kambaba Natural para Radiestesia y Sanación Energética | Cristal Natural de Kambaba,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.de,B0CV4DRPL2,4916VCT,ROCKING GIFTS Karnak ISIS Pendel mit Bronze Zeuge - Leistungsstarkes Werkzeug für Radiästhesie,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0CV4FKR2H,6441VCT,"ROCKING GIFTS EMO Esencial Armonizador Energético - Tamaño 16x13cm, Ideal para Energizar Agua y Alimentos, Balancing Chakras y Mejorar Vibración Espiritual, Uso en Espacios Personales",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0CV4C928S,9593VCT,"ROCKING GIFTS Pack Huevos Yoni de Cuarzo Rosa - Set 3 Piezas, Tamaños Pequeño 3cm, Mediano 4cm, Grande 5cm, Ideal para Masajes y Terapias Holísticas, Promueve la Energía Positiva y el Bienestar",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0CV4F35ML,4921VCT,"ROCKING GIFTS Péndulo ISIS cónico de Cobre - Herramienta de radiestesia para sanación energética y Equilibrio de Chakras, diseño ergonómico y precisión en mediciones.",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0CV4DMF67,11750VCT,"ROCKING GIFTS Atado de Ajenjo Hierba Santa - Planta Medicinal Natural para Infusiones y Preparaciones, Ideal para Rituales y Limpiezas Energéticas, Uso en Aromaterapia, Botánica y Remedios Caseros",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0CV4D3WMP,9608VCT,"ROCKING GIFTS Pack de Huevos Yoni de Cuarzo Rosa con Agujero - Fortalece, Equilibra y Conecta",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0CV4DZJP7,4871VCT,Pulsera de Coral Teñido 6mm - Pulsera Energía y Vitalidad - Pulsera Natural - Pulsera de Color Vibrante - Pulsera Redonda de Coral - Pulsera de Protección y Estilo - Pulsera 6mm para Hombres y Mujeres,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.it,B0CV4GXC8F,5692VCT,"Pulsera de Onix 10mm - Pulsera elástica de piedras naturales, diseño elegante para meditación y equilibrio, perfecta para hombres y mujeres, accesorio de moda versátil, ideal para regalo.",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
30/04/2026,Amazon.es,B0CV4D5L4N,2669VCT,"ROCKING GIFTS Rodado de Cuarzo Verde 5x4cm: para Decoración, Artesanía y Propósitos Curativos (Pack de 250g)",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
